Gmin ['Gmin', 0.31, {'D', 'Bb', 'G'}, 'D']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.4, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.34, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.34, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.37, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.57, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.66, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.47, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.5, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.55, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.27, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.64, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.82, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.68, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.73, {'D', 'F', 'Bb'}, '']
Bbmaj ['Bbmaj', 0.66, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.35, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.26, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.54, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.27, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.46, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.34, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.31, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.31, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.44, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.44, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.28, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.37, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.66, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.76, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.66, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.76, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.37, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.28, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.44, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.44, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.31, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.31, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.34, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.46, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.27, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.26, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.54, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.35, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.73, {'D', 'F', 'Bb'}, '']
Bbmaj ['Bbmaj', 0.66, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.82, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.68, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.55, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.27, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.64, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.47, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.5, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.59, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.57, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.66, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.37, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.34, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.34, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.4, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.28, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.38, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.48, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.47, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.27, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.54, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.6, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.58, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.38, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.88, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.86, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.81, {'D', 'F', 'Bb'}, 'F']
Bbmaj ['Bbmaj', 0.68, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.82, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.3, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.32, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.33, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.27, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.64, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.29, {'D', 'F', 'Bb'}, 'Bb']
Bbmaj ['Bbmaj', 0.53, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.55, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.5, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.45, {'D', 'F', 'Bb'}, 'D']
Bbmaj ['Bbmaj', 0.47, {'D', 'F', 'Bb'}, 'D']
Bbmin ['Bbmin', 0.14, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.24, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.21, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.18, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.19, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.55, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Dbmaj', 0.15, {'Ab', 'F', 'Db'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.35, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.34, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.33, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.34, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.21, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.56, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.2, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.34, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.18, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.29, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.23, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.44, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.24, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.27, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.32, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.27, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.24, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.29, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.27, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.32, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.22, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Dbmaj', 0.25, {'Ab', 'F', 'Db'}, 'F']
Bbmin ['Bbmin', 0.15, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Dbmaj', 0.15, {'Ab', 'F', 'Db'}, 'F']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Dbmaj', 0.26, {'Ab', 'F', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.23, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.33, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.22, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.29, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.34, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.15, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.25, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.27, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.23, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.42, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.22, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.28, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.25, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.42, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.22, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.28, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.25, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.27, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.23, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.15, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.25, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.34, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.29, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.33, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.22, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Dbmaj', 0.26, {'Ab', 'F', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.23, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Dbmaj', 0.25, {'Ab', 'F', 'Db'}, 'F']
Bbmin ['Bbmin', 0.15, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Dbmaj', 0.15, {'Ab', 'F', 'Db'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.27, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.32, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.22, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.29, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.32, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.27, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.24, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.24, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.27, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.18, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.29, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.23, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.44, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.34, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.21, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.56, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.33, {'F', 'Db', 'Bb'}, 'F']
Bbmin ['Bbmin', 0.34, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.34, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.35, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.26, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.31, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.55, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Dbmaj', 0.15, {'Ab', 'F', 'Db'}, 'F']
Bbmin ['Bbmin', 0.18, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.19, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.33, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.24, {'F', 'Db', 'Bb'}, 'Db']
Bbmin ['Bbmin', 0.3, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.21, {'F', 'Bb', 'Db'}, 'Db']
Bbmin ['Bbmin', 0.14, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.2, {'F', 'Bb', 'Db'}, 'F']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.32, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.35, {'F', 'Bb', 'Db'}, 'Bb']
Bbmin ['Bbmin', 0.25, {'F', 'Db', 'Bb'}, 'Db']
